creation_source,org_id,opted_in_to_mailing_list,enabled_for_marketing_drip,was_invited,creation_dayofweek,invited_others,adopted_user
SIGNUP_GOOGLE_AUTH,51,0,0,0,3,0,0
SIGNUP,296,1,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,3,1,0,0,6,6,0
ORG_INVITE,61,1,0,1,0,0,1
SIGNUP_GOOGLE_AUTH,249,0,0,0,0,1,0
SIGNUP,192,0,0,0,0,0,0
GUEST_INVITE,281,0,0,1,4,0,0
ORG_INVITE,117,0,0,1,1,0,0
PERSONAL_PROJECTS,71,0,0,0,2,0,0
SIGNUP,58,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,12,1,1,0,2,0,0
SIGNUP,35,1,1,0,5,0,1
SIGNUP_GOOGLE_AUTH,116,0,0,0,5,2,0
SIGNUP,328,0,0,0,0,0,0
GUEST_INVITE,300,0,0,1,5,0,0
SIGNUP,147,1,1,0,6,0,0
ORG_INVITE,1,0,0,1,2,6,0
PERSONAL_PROJECTS,41,0,0,0,1,0,0
ORG_INVITE,73,1,1,1,4,1,0
SIGNUP,126,0,0,0,3,0,0
ORG_INVITE,372,1,1,1,2,0,0
ORG_INVITE,26,0,0,1,0,0,0
PERSONAL_PROJECTS,28,0,0,0,3,0,0
SIGNUP,21,0,0,0,2,0,0
ORG_INVITE,300,1,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,9,0,0,0,2,0,0
ORG_INVITE,48,1,0,1,2,0,0
SIGNUP,376,1,1,0,1,0,0
ORG_INVITE,28,1,0,1,6,6,1
PERSONAL_PROJECTS,395,0,0,0,2,0,0
ORG_INVITE,64,0,0,1,4,0,1
ORG_INVITE,165,0,0,1,4,0,0
SIGNUP,208,1,1,0,6,5,0
PERSONAL_PROJECTS,35,0,0,0,3,1,0
ORG_INVITE,1,0,0,1,5,0,0
ORG_INVITE,342,0,0,1,2,0,0
ORG_INVITE,4,0,0,1,3,4,0
ORG_INVITE,13,1,0,1,3,0,0
ORG_INVITE,9,0,0,1,3,0,0
SIGNUP,13,1,0,0,3,2,0
SIGNUP,8,0,0,0,3,0,1
ORG_INVITE,349,0,0,1,3,0,0
SIGNUP,139,0,0,0,2,0,1
SIGNUP,254,1,1,0,0,5,0
SIGNUP_GOOGLE_AUTH,96,0,0,0,1,1,1
ORG_INVITE,170,0,0,1,4,0,0
ORG_INVITE,306,0,0,1,2,0,0
ORG_INVITE,40,0,0,1,4,2,0
ORG_INVITE,144,1,1,1,2,0,0
GUEST_INVITE,4,1,0,1,1,0,0
ORG_INVITE,343,0,0,1,3,0,0
GUEST_INVITE,258,0,0,1,4,0,0
ORG_INVITE,189,0,0,1,1,0,0
SIGNUP,181,0,0,0,1,2,0
ORG_INVITE,4,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,74,0,0,0,4,0,0
SIGNUP,256,1,0,0,0,0,0
GUEST_INVITE,35,1,1,1,6,0,1
SIGNUP,172,1,1,0,6,0,0
GUEST_INVITE,2,0,0,1,1,1,0
ORG_INVITE,349,0,0,1,1,0,0
PERSONAL_PROJECTS,30,1,1,0,3,0,0
SIGNUP,285,0,0,0,4,1,0
ORG_INVITE,62,1,1,1,5,0,0
ORG_INVITE,188,0,0,1,6,0,0
ORG_INVITE,60,0,0,1,1,0,0
GUEST_INVITE,174,1,0,1,2,0,1
SIGNUP,291,1,0,0,2,0,1
GUEST_INVITE,8,1,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,3,0,0,0,6,0,0
ORG_INVITE,106,0,0,1,4,0,0
GUEST_INVITE,274,1,0,1,6,0,1
GUEST_INVITE,394,0,0,1,2,0,0
GUEST_INVITE,18,0,1,1,0,0,1
GUEST_INVITE,205,0,0,1,1,0,0
PERSONAL_PROJECTS,8,0,0,0,2,0,0
GUEST_INVITE,1,0,0,1,3,1,0
ORG_INVITE,174,1,0,1,2,0,0
ORG_INVITE,16,0,0,1,2,1,1
ORG_INVITE,9,1,0,1,5,0,0
ORG_INVITE,79,1,0,1,6,0,0
GUEST_INVITE,265,0,1,1,3,0,0
GUEST_INVITE,37,0,0,1,4,6,0
SIGNUP,349,0,0,0,6,1,0
PERSONAL_PROJECTS,190,1,0,0,0,0,0
ORG_INVITE,328,0,0,1,5,2,0
SIGNUP,214,0,0,0,1,0,0
ORG_INVITE,64,1,0,1,0,0,0
SIGNUP,226,1,0,0,4,0,0
PERSONAL_PROJECTS,20,0,0,0,3,0,0
SIGNUP,344,0,0,0,6,3,0
ORG_INVITE,284,0,0,1,1,0,0
PERSONAL_PROJECTS,242,0,0,0,2,0,0
ORG_INVITE,174,1,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,77,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,42,1,1,0,3,0,0
SIGNUP,176,0,0,0,4,0,0
GUEST_INVITE,26,1,1,1,0,1,0
PERSONAL_PROJECTS,158,1,0,0,6,0,0
ORG_INVITE,0,1,1,1,1,0,0
GUEST_INVITE,0,0,0,1,1,0,0
GUEST_INVITE,107,0,0,1,0,0,0
SIGNUP,164,1,0,0,4,0,0
PERSONAL_PROJECTS,399,0,0,0,4,0,0
ORG_INVITE,80,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,0,0,1,0,5,0,0
GUEST_INVITE,278,0,0,1,0,0,0
ORG_INVITE,193,1,1,1,3,0,0
SIGNUP,218,0,0,0,4,0,1
PERSONAL_PROJECTS,16,0,0,0,6,0,0
GUEST_INVITE,52,0,0,1,1,0,0
PERSONAL_PROJECTS,10,0,0,0,4,4,0
SIGNUP,239,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,6,0,0,0,0,0,0
ORG_INVITE,114,0,0,1,4,1,0
GUEST_INVITE,385,0,0,1,0,0,0
ORG_INVITE,9,0,1,1,1,0,0
ORG_INVITE,126,0,0,1,6,1,0
GUEST_INVITE,201,0,0,1,0,0,1
ORG_INVITE,157,0,0,1,1,0,1
PERSONAL_PROJECTS,41,0,0,0,0,0,0
PERSONAL_PROJECTS,52,0,0,0,1,0,0
ORG_INVITE,65,0,0,1,3,0,0
PERSONAL_PROJECTS,8,0,0,0,0,1,0
SIGNUP,0,0,0,0,5,0,0
ORG_INVITE,20,0,0,1,0,0,0
ORG_INVITE,6,0,0,1,4,0,0
ORG_INVITE,160,0,0,1,3,0,0
GUEST_INVITE,151,1,0,1,1,0,0
ORG_INVITE,281,1,0,1,6,3,0
GUEST_INVITE,292,1,1,1,2,0,0
GUEST_INVITE,8,0,0,1,4,0,0
SIGNUP,78,0,0,0,0,1,0
ORG_INVITE,77,1,1,1,4,0,0
GUEST_INVITE,325,0,0,1,5,0,0
PERSONAL_PROJECTS,210,0,0,0,2,0,0
GUEST_INVITE,72,1,0,1,1,3,0
ORG_INVITE,1,0,0,1,3,0,0
ORG_INVITE,114,0,0,1,6,0,0
GUEST_INVITE,106,0,0,1,1,0,0
SIGNUP_GOOGLE_AUTH,209,0,0,0,6,0,0
PERSONAL_PROJECTS,35,0,0,0,2,0,0
PERSONAL_PROJECTS,31,0,0,0,6,0,0
SIGNUP,132,0,0,0,0,2,0
PERSONAL_PROJECTS,181,0,0,0,2,0,0
SIGNUP,361,0,0,0,4,4,0
PERSONAL_PROJECTS,91,0,0,0,1,0,0
ORG_INVITE,107,0,0,1,5,0,0
ORG_INVITE,326,0,0,1,1,0,0
PERSONAL_PROJECTS,146,1,1,0,3,0,0
PERSONAL_PROJECTS,75,0,0,0,4,0,0
ORG_INVITE,28,0,0,1,0,0,0
ORG_INVITE,10,0,0,1,2,0,0
ORG_INVITE,63,0,0,1,2,0,0
GUEST_INVITE,8,1,1,1,3,0,0
ORG_INVITE,142,0,0,1,4,0,0
ORG_INVITE,375,1,1,1,5,0,0
GUEST_INVITE,176,1,0,1,5,0,0
SIGNUP,29,0,0,0,4,2,0
ORG_INVITE,97,1,0,1,4,0,0
PERSONAL_PROJECTS,3,0,0,0,6,0,0
PERSONAL_PROJECTS,32,0,0,0,2,2,0
GUEST_INVITE,98,1,0,1,1,2,0
ORG_INVITE,205,0,0,1,0,0,1
GUEST_INVITE,209,1,1,1,0,0,1
GUEST_INVITE,217,0,0,1,2,1,0
ORG_INVITE,3,0,0,1,2,0,0
PERSONAL_PROJECTS,46,0,0,0,0,7,1
GUEST_INVITE,3,0,0,1,3,0,0
PERSONAL_PROJECTS,135,0,0,0,1,8,0
SIGNUP,5,0,0,0,2,0,0
PERSONAL_PROJECTS,195,0,1,0,5,0,0
GUEST_INVITE,56,0,1,1,3,0,0
ORG_INVITE,256,0,0,1,1,2,0
GUEST_INVITE,8,0,0,1,0,0,0
ORG_INVITE,266,0,0,1,2,0,0
PERSONAL_PROJECTS,2,0,0,0,3,0,0
PERSONAL_PROJECTS,84,0,0,0,4,0,0
ORG_INVITE,196,1,0,1,5,0,0
ORG_INVITE,290,0,0,1,6,0,0
GUEST_INVITE,5,0,0,1,0,2,0
PERSONAL_PROJECTS,1,0,0,0,4,0,0
SIGNUP,130,1,1,0,0,1,0
SIGNUP,23,1,1,0,5,0,0
ORG_INVITE,4,0,0,1,3,0,0
PERSONAL_PROJECTS,22,1,0,0,3,4,0
GUEST_INVITE,25,0,0,1,2,0,0
GUEST_INVITE,306,1,0,1,3,0,0
GUEST_INVITE,120,0,0,1,6,0,0
ORG_INVITE,1,0,0,1,2,0,0
SIGNUP,380,0,0,0,6,0,0
GUEST_INVITE,269,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,47,0,0,0,1,0,0
ORG_INVITE,20,0,0,1,1,0,1
SIGNUP,2,0,0,0,0,0,0
PERSONAL_PROJECTS,63,1,1,0,6,0,0
ORG_INVITE,10,1,1,1,0,1,0
SIGNUP,105,0,0,0,3,0,0
GUEST_INVITE,2,0,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,19,1,0,0,4,0,0
ORG_INVITE,142,0,0,1,2,0,0
SIGNUP,105,1,0,0,3,0,0
GUEST_INVITE,141,0,1,1,5,3,0
PERSONAL_PROJECTS,0,1,1,0,2,0,0
SIGNUP_GOOGLE_AUTH,22,0,0,0,2,0,0
PERSONAL_PROJECTS,2,0,0,0,6,0,0
ORG_INVITE,36,0,0,1,4,0,0
GUEST_INVITE,5,0,0,1,4,0,0
SIGNUP,70,1,1,0,0,0,0
ORG_INVITE,338,0,0,1,6,0,0
ORG_INVITE,18,1,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,100,0,0,0,4,0,1
ORG_INVITE,0,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,18,0,0,0,4,0,0
SIGNUP,122,1,0,0,1,1,0
SIGNUP,305,0,0,0,2,0,0
SIGNUP,299,0,0,0,2,0,0
ORG_INVITE,329,1,0,1,3,3,0
PERSONAL_PROJECTS,307,1,0,0,5,0,0
PERSONAL_PROJECTS,3,0,0,0,0,0,0
PERSONAL_PROJECTS,0,0,0,0,3,0,0
ORG_INVITE,406,1,1,1,2,0,0
ORG_INVITE,77,0,0,1,0,0,1
SIGNUP,374,0,0,0,3,0,0
ORG_INVITE,23,0,0,1,1,0,0
SIGNUP,297,0,0,0,5,0,1
SIGNUP_GOOGLE_AUTH,253,1,1,0,2,0,0
SIGNUP,22,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,193,0,0,0,6,0,0
PERSONAL_PROJECTS,283,0,0,0,0,2,0
ORG_INVITE,1,0,0,1,3,0,0
GUEST_INVITE,5,1,1,1,6,0,0
SIGNUP,65,1,0,0,2,3,0
ORG_INVITE,297,0,0,1,4,2,0
SIGNUP,189,0,0,0,2,0,0
GUEST_INVITE,36,0,0,1,1,0,0
GUEST_INVITE,97,1,1,1,3,1,0
PERSONAL_PROJECTS,26,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,309,1,0,0,2,0,0
ORG_INVITE,95,0,0,1,0,0,0
GUEST_INVITE,1,0,0,1,2,6,0
SIGNUP_GOOGLE_AUTH,226,0,0,0,2,0,0
GUEST_INVITE,59,0,0,1,4,0,0
ORG_INVITE,18,0,0,1,1,0,1
GUEST_INVITE,252,0,0,1,1,0,0
PERSONAL_PROJECTS,250,0,0,0,0,0,0
ORG_INVITE,269,0,0,1,1,1,0
SIGNUP,2,0,0,0,6,0,0
SIGNUP,345,0,0,0,3,0,0
ORG_INVITE,309,0,0,1,0,0,0
ORG_INVITE,32,1,1,1,3,0,0
SIGNUP_GOOGLE_AUTH,110,0,0,0,1,0,0
ORG_INVITE,231,0,0,1,2,0,0
ORG_INVITE,24,0,0,1,2,1,0
SIGNUP,106,0,0,0,2,0,0
PERSONAL_PROJECTS,14,0,0,0,0,0,0
PERSONAL_PROJECTS,139,1,0,0,0,0,0
ORG_INVITE,144,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,10,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,335,0,0,0,0,0,0
SIGNUP,194,0,0,0,4,0,0
SIGNUP,161,0,0,0,3,2,0
SIGNUP_GOOGLE_AUTH,375,0,0,0,5,0,0
GUEST_INVITE,268,1,0,1,1,0,0
ORG_INVITE,6,1,0,1,3,0,0
ORG_INVITE,358,1,0,1,0,0,0
ORG_INVITE,2,0,0,1,6,0,0
GUEST_INVITE,207,0,0,1,1,6,1
SIGNUP_GOOGLE_AUTH,153,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,319,0,0,0,4,0,0
PERSONAL_PROJECTS,0,0,0,0,5,0,0
SIGNUP_GOOGLE_AUTH,49,0,0,0,0,0,0
ORG_INVITE,227,0,0,1,3,0,0
PERSONAL_PROJECTS,7,1,1,0,5,0,0
PERSONAL_PROJECTS,59,0,0,0,6,0,0
ORG_INVITE,149,0,0,1,3,0,0
ORG_INVITE,128,0,0,1,3,0,0
ORG_INVITE,225,1,1,1,3,0,0
PERSONAL_PROJECTS,59,0,0,0,1,0,0
ORG_INVITE,271,0,0,1,3,0,0
SIGNUP,69,1,0,0,6,0,0
PERSONAL_PROJECTS,177,0,0,0,0,4,0
GUEST_INVITE,32,1,0,1,3,0,0
PERSONAL_PROJECTS,87,1,0,0,4,0,0
SIGNUP,327,1,1,0,2,0,1
ORG_INVITE,38,0,0,1,0,0,0
GUEST_INVITE,412,0,0,1,1,0,0
SIGNUP,322,0,0,0,6,0,0
PERSONAL_PROJECTS,110,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,14,0,0,0,5,1,0
SIGNUP,74,0,0,0,6,0,1
SIGNUP,162,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,5,0,0,0,6,4,0
ORG_INVITE,42,0,0,1,4,0,0
PERSONAL_PROJECTS,267,0,1,0,3,0,0
PERSONAL_PROJECTS,412,0,0,0,5,0,0
ORG_INVITE,177,0,0,1,2,0,0
GUEST_INVITE,3,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,8,1,0,0,6,0,0
GUEST_INVITE,223,0,0,1,0,5,0
PERSONAL_PROJECTS,290,0,0,0,3,4,0
GUEST_INVITE,23,1,0,1,6,0,0
ORG_INVITE,1,1,0,1,2,0,0
SIGNUP,0,0,0,0,0,0,0
SIGNUP_GOOGLE_AUTH,29,0,0,0,0,1,0
ORG_INVITE,17,1,1,1,6,0,0
ORG_INVITE,224,0,0,1,4,0,0
PERSONAL_PROJECTS,278,0,0,0,5,0,0
PERSONAL_PROJECTS,113,0,0,0,4,0,1
ORG_INVITE,154,1,1,1,5,2,0
ORG_INVITE,351,0,0,1,3,0,0
SIGNUP,347,0,0,0,5,0,0
PERSONAL_PROJECTS,192,0,0,0,6,0,0
ORG_INVITE,68,0,0,1,2,0,1
ORG_INVITE,288,1,1,1,2,2,0
ORG_INVITE,45,1,0,1,1,1,0
PERSONAL_PROJECTS,347,0,0,0,1,0,0
ORG_INVITE,9,1,0,1,6,2,0
GUEST_INVITE,317,1,1,1,2,4,0
PERSONAL_PROJECTS,399,0,0,0,6,0,0
SIGNUP_GOOGLE_AUTH,67,0,0,0,3,1,0
ORG_INVITE,138,0,0,1,0,0,1
PERSONAL_PROJECTS,415,0,0,0,6,0,0
SIGNUP,169,1,1,0,1,0,0
PERSONAL_PROJECTS,290,0,0,0,0,2,1
ORG_INVITE,54,0,0,1,6,0,0
ORG_INVITE,349,0,0,1,1,0,0
ORG_INVITE,119,0,0,1,2,0,0
PERSONAL_PROJECTS,62,1,1,0,3,0,0
ORG_INVITE,275,0,1,1,6,0,0
SIGNUP,23,0,0,0,5,0,0
GUEST_INVITE,39,0,0,1,1,0,0
PERSONAL_PROJECTS,327,1,1,0,4,3,0
SIGNUP,112,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,194,1,1,0,1,0,0
PERSONAL_PROJECTS,3,0,0,0,3,0,0
ORG_INVITE,3,1,0,1,3,0,0
SIGNUP,209,0,0,0,0,0,0
PERSONAL_PROJECTS,280,1,0,0,4,0,0
ORG_INVITE,96,1,1,1,3,0,0
ORG_INVITE,108,1,1,1,2,0,1
PERSONAL_PROJECTS,165,0,0,0,4,0,0
ORG_INVITE,67,1,1,1,2,0,0
ORG_INVITE,187,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,31,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,358,0,0,0,6,2,1
GUEST_INVITE,177,0,0,1,5,1,1
GUEST_INVITE,96,1,1,1,2,0,0
ORG_INVITE,99,1,1,1,4,2,0
ORG_INVITE,1,1,1,1,2,0,0
SIGNUP_GOOGLE_AUTH,395,1,1,0,0,0,0
SIGNUP,252,0,0,0,3,6,1
GUEST_INVITE,201,1,1,1,3,0,0
SIGNUP_GOOGLE_AUTH,201,0,0,0,6,0,0
SIGNUP,190,0,0,0,6,0,0
PERSONAL_PROJECTS,7,0,0,0,4,0,0
GUEST_INVITE,201,0,0,1,0,0,0
SIGNUP,40,1,0,0,4,0,0
SIGNUP,16,0,1,0,2,0,0
GUEST_INVITE,125,0,0,1,0,0,0
GUEST_INVITE,9,0,0,1,4,2,0
PERSONAL_PROJECTS,371,1,0,0,1,0,0
PERSONAL_PROJECTS,255,1,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,214,0,0,0,1,0,0
ORG_INVITE,80,1,1,1,5,0,0
ORG_INVITE,197,0,0,1,2,0,0
SIGNUP,14,0,0,0,2,0,0
GUEST_INVITE,296,0,0,1,0,0,1
SIGNUP_GOOGLE_AUTH,228,0,0,0,5,0,0
ORG_INVITE,5,0,0,1,5,0,0
ORG_INVITE,94,0,0,1,2,0,0
ORG_INVITE,130,0,0,1,6,2,1
PERSONAL_PROJECTS,67,0,0,0,4,0,0
ORG_INVITE,25,1,1,1,6,1,1
PERSONAL_PROJECTS,148,1,1,0,2,0,0
PERSONAL_PROJECTS,125,0,0,0,1,0,0
ORG_INVITE,225,0,0,1,2,0,1
ORG_INVITE,300,0,0,1,0,0,0
SIGNUP_GOOGLE_AUTH,18,0,0,0,6,0,0
GUEST_INVITE,307,0,0,1,0,0,0
PERSONAL_PROJECTS,25,0,0,0,3,0,0
SIGNUP_GOOGLE_AUTH,20,1,0,0,2,0,0
PERSONAL_PROJECTS,50,0,0,0,4,0,1
PERSONAL_PROJECTS,238,0,0,0,4,0,0
PERSONAL_PROJECTS,250,0,0,0,5,0,0
ORG_INVITE,156,0,0,1,1,0,0
ORG_INVITE,117,1,1,1,1,0,0
PERSONAL_PROJECTS,31,1,1,0,6,0,0
ORG_INVITE,103,1,1,1,6,1,0
SIGNUP,133,1,0,0,5,0,0
PERSONAL_PROJECTS,3,0,0,0,4,1,0
PERSONAL_PROJECTS,50,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,270,1,1,0,2,0,1
PERSONAL_PROJECTS,271,0,0,0,2,0,0
ORG_INVITE,115,0,0,1,0,0,0
SIGNUP,2,0,0,0,4,0,0
ORG_INVITE,311,0,0,1,1,0,0
SIGNUP,202,1,1,0,2,0,0
ORG_INVITE,23,1,0,1,0,1,0
ORG_INVITE,293,1,0,1,5,3,0
ORG_INVITE,386,0,0,1,2,0,0
SIGNUP_GOOGLE_AUTH,208,1,0,0,0,0,0
SIGNUP,195,0,0,0,5,0,0
ORG_INVITE,258,0,0,1,4,0,0
PERSONAL_PROJECTS,15,0,0,0,0,0,0
PERSONAL_PROJECTS,278,1,0,0,5,3,0
ORG_INVITE,216,0,0,1,1,0,0
ORG_INVITE,67,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,7,0,1,0,4,2,0
ORG_INVITE,7,0,1,1,1,0,0
ORG_INVITE,219,0,0,1,3,0,0
GUEST_INVITE,108,0,0,1,2,0,0
PERSONAL_PROJECTS,272,0,0,0,3,0,0
GUEST_INVITE,60,0,1,1,1,0,0
GUEST_INVITE,179,1,1,1,4,3,0
ORG_INVITE,22,1,0,1,5,0,0
ORG_INVITE,87,0,0,1,3,0,0
SIGNUP,106,0,0,0,0,0,0
PERSONAL_PROJECTS,52,0,0,0,5,1,0
SIGNUP,113,0,0,0,5,3,1
SIGNUP_GOOGLE_AUTH,242,0,0,0,4,0,0
SIGNUP,0,1,1,0,6,0,0
SIGNUP_GOOGLE_AUTH,154,0,0,0,4,0,0
SIGNUP,226,0,0,0,0,0,0
SIGNUP,268,1,1,0,3,1,1
SIGNUP,127,0,0,0,2,0,0
GUEST_INVITE,234,1,1,1,3,0,0
GUEST_INVITE,98,0,0,1,3,0,0
ORG_INVITE,78,0,0,1,6,0,0
PERSONAL_PROJECTS,43,0,0,0,3,0,0
PERSONAL_PROJECTS,144,0,0,0,4,0,0
SIGNUP_GOOGLE_AUTH,132,0,0,0,6,0,0
ORG_INVITE,6,0,0,1,4,0,0
ORG_INVITE,31,0,0,1,6,0,0
SIGNUP,337,0,0,0,3,0,0
SIGNUP,9,0,0,0,0,0,0
SIGNUP,3,0,0,0,6,0,0
PERSONAL_PROJECTS,8,0,0,0,6,0,0
SIGNUP,231,0,0,0,1,0,0
GUEST_INVITE,380,0,0,1,3,0,0
ORG_INVITE,318,1,1,1,0,0,0
ORG_INVITE,133,1,0,1,3,0,0
ORG_INVITE,302,0,0,1,3,0,0
ORG_INVITE,69,0,0,1,5,0,0
ORG_INVITE,115,0,0,1,3,0,0
ORG_INVITE,415,0,0,1,0,0,0
SIGNUP,1,0,0,0,2,0,1
ORG_INVITE,16,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,66,0,0,0,4,0,1
GUEST_INVITE,246,0,0,1,0,0,0
ORG_INVITE,258,0,0,1,1,0,0
PERSONAL_PROJECTS,298,0,0,0,3,0,0
GUEST_INVITE,17,0,0,1,1,0,1
SIGNUP,23,0,0,0,3,0,0
PERSONAL_PROJECTS,10,1,1,0,1,0,0
ORG_INVITE,160,0,0,1,3,0,0
ORG_INVITE,77,1,0,1,6,0,1
ORG_INVITE,27,0,0,1,2,0,1
PERSONAL_PROJECTS,10,1,1,0,0,2,0
SIGNUP,1,0,0,0,0,0,0
GUEST_INVITE,71,1,0,1,2,0,0
GUEST_INVITE,20,1,1,1,2,0,0
ORG_INVITE,113,1,1,1,2,0,0
PERSONAL_PROJECTS,149,0,0,0,3,0,0
SIGNUP,62,0,0,0,6,0,0
ORG_INVITE,84,1,0,1,1,0,1
ORG_INVITE,269,0,0,1,0,1,1
ORG_INVITE,350,0,0,1,1,0,0
ORG_INVITE,76,0,0,1,1,2,0
GUEST_INVITE,87,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,1,0,0,0,1,4,0
PERSONAL_PROJECTS,61,0,0,0,5,0,0
ORG_INVITE,6,1,1,1,3,0,0
ORG_INVITE,184,0,0,1,6,0,0
SIGNUP,115,0,0,0,4,0,1
ORG_INVITE,244,1,1,1,2,0,0
ORG_INVITE,86,0,0,1,0,3,0
SIGNUP,204,0,0,0,1,0,0
SIGNUP_GOOGLE_AUTH,72,1,1,0,6,2,0
ORG_INVITE,368,1,0,1,5,0,0
ORG_INVITE,156,0,0,1,1,0,0
GUEST_INVITE,38,1,1,1,1,0,0
SIGNUP_GOOGLE_AUTH,357,0,0,0,3,0,0
ORG_INVITE,6,0,0,1,5,0,0
PERSONAL_PROJECTS,1,0,0,0,0,0,0
PERSONAL_PROJECTS,338,1,1,0,3,0,0
ORG_INVITE,225,0,0,1,3,0,0
ORG_INVITE,118,0,0,1,4,0,0
SIGNUP,354,0,1,0,5,1,0
PERSONAL_PROJECTS,175,0,0,0,3,0,0
ORG_INVITE,100,0,0,1,6,0,0
GUEST_INVITE,2,0,0,1,0,0,0
ORG_INVITE,84,0,0,1,0,4,0
SIGNUP,184,0,0,0,4,0,0
PERSONAL_PROJECTS,57,0,0,0,0,4,1
SIGNUP_GOOGLE_AUTH,22,0,0,0,6,0,0
ORG_INVITE,185,0,0,1,3,0,0
ORG_INVITE,9,0,0,1,4,0,0
PERSONAL_PROJECTS,43,0,0,0,6,0,0
GUEST_INVITE,157,1,0,1,3,0,0
ORG_INVITE,328,0,0,1,1,0,1
ORG_INVITE,256,0,0,1,2,0,0
ORG_INVITE,6,1,1,1,2,2,0
GUEST_INVITE,351,1,0,1,3,0,0
PERSONAL_PROJECTS,37,1,1,0,4,0,0
ORG_INVITE,6,1,0,1,0,0,0
PERSONAL_PROJECTS,224,0,0,0,0,0,0
ORG_INVITE,9,0,0,1,3,0,0
ORG_INVITE,223,0,0,1,3,1,0
SIGNUP_GOOGLE_AUTH,259,1,1,0,6,0,0
PERSONAL_PROJECTS,40,0,0,0,3,0,0
SIGNUP,124,0,0,0,0,0,1
GUEST_INVITE,37,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,103,1,1,0,4,0,0
GUEST_INVITE,214,0,0,1,2,0,0
ORG_INVITE,256,0,0,1,4,0,0
ORG_INVITE,373,0,0,1,5,0,0
SIGNUP_GOOGLE_AUTH,76,0,0,0,1,0,0
SIGNUP,350,0,0,0,4,1,0
SIGNUP,119,1,0,0,0,0,0
ORG_INVITE,205,1,0,1,6,2,0
ORG_INVITE,85,1,1,1,4,0,0
GUEST_INVITE,74,0,0,1,2,3,0
ORG_INVITE,339,0,0,1,2,3,0
GUEST_INVITE,4,0,0,1,3,0,0
SIGNUP_GOOGLE_AUTH,30,0,0,0,3,0,0
PERSONAL_PROJECTS,44,0,0,0,3,0,0
ORG_INVITE,41,0,0,1,2,0,0
PERSONAL_PROJECTS,53,1,0,0,5,2,1
ORG_INVITE,203,0,0,1,4,0,0
SIGNUP_GOOGLE_AUTH,248,1,1,0,4,0,0
ORG_INVITE,33,0,0,1,2,0,0
GUEST_INVITE,326,0,0,1,4,0,1
SIGNUP,13,0,1,0,1,0,1
SIGNUP,312,0,0,0,0,1,0
PERSONAL_PROJECTS,94,0,0,0,6,2,0
ORG_INVITE,82,0,0,1,2,0,0
GUEST_INVITE,118,0,0,1,5,3,0
SIGNUP_GOOGLE_AUTH,115,0,1,0,1,0,1
SIGNUP_GOOGLE_AUTH,404,0,0,0,6,0,0
PERSONAL_PROJECTS,25,1,1,0,1,0,0
PERSONAL_PROJECTS,94,0,0,0,3,0,0
GUEST_INVITE,326,0,0,1,5,0,0
SIGNUP,46,1,0,0,6,0,0
GUEST_INVITE,51,0,0,1,3,1,0
GUEST_INVITE,52,1,0,1,4,0,1
GUEST_INVITE,5,0,0,1,5,0,1
GUEST_INVITE,64,0,0,1,3,0,0
ORG_INVITE,116,0,0,1,2,0,0
GUEST_INVITE,27,0,0,1,5,0,0
GUEST_INVITE,19,0,0,1,2,0,0
SIGNUP,156,1,0,0,1,3,0
ORG_INVITE,277,0,0,1,4,1,0
GUEST_INVITE,331,0,0,1,6,8,0
SIGNUP_GOOGLE_AUTH,58,0,0,0,3,0,0
PERSONAL_PROJECTS,1,0,0,0,2,0,0
SIGNUP_GOOGLE_AUTH,26,0,0,0,1,0,0
ORG_INVITE,90,1,0,1,6,0,0
ORG_INVITE,126,0,0,1,1,0,1
